accuracy,precision,recall,f1,auroc,brier_score,fusion_type,disagree_accuracy,disagree_f1
0.8881366860090264,0.9002659574468085,0.8729851708575113,0.8864157119476268,0.9555703543521972,0.08116009086370468,early,0.641399416909621,0.6854219948849105
0.8891038039974211,0.900464499004645,0.8749194068343005,0.8875081752779594,0.9562695559238629,0.08075448125600815,late,0.6501457725947521,0.7
0.8833010960670535,0.8867924528301887,0.8787878787878788,0.8827720207253886,0.9567185081815314,0.08087629079818726,gated,0.6297376093294461,0.683291770573566
