accuracy,f1,auroc,ece,brier,agreement_acc,disagreement_acc,strong_disagreement_acc,agreement_ece,disagreement_ece,calibration_gap,high_conf_error_rate,n_high_conf,conf_correct,conf_incorrect,n_agreement,n_disagreement,n_strong_disagreement,n_test,category,seed,split_id,model,features,tier,includes_product_avg_rating,disagreement_labels_in_training,modality_dominance_text_pct,n_true_conflict
0.8923692102632456,0.8901734104046243,0.9558680879413723,0.02085141365139217,0.08147899061441422,0.9277924031590824,0.6169590643274854,0.5962962962962963,0.017318367996596667,0.2501030093745181,0.23278464137792146,0.03757632691404415,2129,0.924392819404602,0.765347421169281,2659,342,270,3001,All_Beauty,456,All_Beauty_s456_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,89.93660855784469,1262.0
0.8650449850049984,0.8648648648648649,0.9326435709526982,0.06684868877225421,0.10626678168773651,0.8928168484392629,0.6491228070175439,0.6333333333333333,0.045414192091369585,0.26948804403954774,0.22407385194817814,0.07741116751269035,2364,0.9463966488838196,0.8220967650413513,2659,342,270,3001,All_Beauty,456,All_Beauty_s456_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,89.54041204437401,1262.0
0.8778456413103831,0.8765432098765432,0.951144407448514,0.03531150096108149,0.0881249518720448,0.910056214865709,0.62,0.6196319018404908,0.056862772148500065,0.14631132056531687,0.0894485484168168,0.014689265536723164,885,0.8663722113833067,0.6742104546035437,1601,200,163,1801,Digital_Music,42,Digital_Music_s42_70-15-15,text_only,sbert_text,main,False,False,,
0.5863409217101611,0.5821648906337633,0.6146725860155383,0.06725389521562809,0.24428872764110565,0.5827607745159276,0.615,0.6012269938650306,0.07156696480039804,0.06424782231450081,-0.007319142485897226,0.125,64,0.659288227558136,0.6297526955604553,1601,200,163,1801,Digital_Music,42,Digital_Music_s42_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.8945030538589672,0.8932584269662921,0.9565223825379208,0.01706606066107815,0.07982539385557175,0.920049968769519,0.69,0.6809815950920245,0.022768898783885695,0.17796839401125908,0.1551994952273734,0.03148936170212766,1175,0.9107586741447449,0.7439067363739014,1601,200,163,1801,Digital_Music,42,Digital_Music_s42_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,89.91060025542784,783.0
0.9128262076624097,0.9107447413303013,0.9723073128622518,0.019977883922390194,0.06346821039915085,0.9306683322923173,0.77,0.7668711656441718,0.018088924154629947,0.09127993823960424,0.0731910140849743,0.023273273273273273,1332,0.9349278807640076,0.7521156072616577,1601,200,163,1801,Digital_Music,42,Digital_Music_s42_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,86.84546615581098,783.0
0.8661854525263742,0.8646827624929815,0.9377999753360464,0.014505984078573552,0.09755084663629532,0.8906933166770769,0.67,0.6748466257668712,0.02198662011791662,0.14333705831319093,0.12135043819527432,0.03648915187376726,1014,0.8863145112991333,0.7286695837974548,1601,200,163,1801,Digital_Music,42,Digital_Music_s42_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,87.61174968071519,783.0
0.8700721821210439,0.8695652173913043,0.9415279319274878,0.028805501690123966,0.09595184704458734,0.908745247148289,0.5964125560538116,0.5698324022346368,0.04627812243889426,0.16067136794743048,0.11439324550853622,0.0234375,896,0.8695778384686059,0.7035496652928623,1578,223,179,1801,Digital_Music,123,Digital_Music_s123_70-15-15,text_only,sbert_text,main,False,False,,
0.5963353692393115,0.588568194680249,0.642315945246023,0.049503673424428206,0.23585718870162964,0.6026615969581749,0.5515695067264574,0.5418994413407822,0.04254067597582617,0.10018746920698425,0.05764679323115808,0.07575757575757576,66,0.6616492867469788,0.6205400824546814,1578,223,179,1801,Digital_Music,123,Digital_Music_s123_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.8828428650749583,0.8841295991213619,0.9498446170921198,0.027500941532393568,0.0874788910150528,0.917617237008872,0.6367713004484304,0.6145251396648045,0.022792002697285228,0.1875691529480331,0.16477715025074788,0.04163265306122449,1225,0.9198448657989502,0.7663275599479675,1578,223,179,1801,Digital_Music,123,Digital_Music_s123_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,90.19607843137256,765.0
0.9044975013881177,0.903370786516854,0.9695252188925885,0.02063911087782033,0.06728890538215637,0.9283903675538656,0.7354260089686099,0.7094972067039106,0.015986166530877755,0.14396905593340173,0.12798288940252397,0.03118201595358956,1379,0.9411264657974243,0.7467445731163025,1578,223,179,1801,Digital_Music,123,Digital_Music_s123_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,86.01307189542484,765.0
0.858411993337035,0.8577802565532627,0.9357923295104206,0.021012019157111803,0.10025434195995331,0.8922686945500634,0.6188340807174888,0.6033519553072626,0.022513137575526976,0.1917778048580805,0.16926466728255352,0.04079696394686907,1054,0.895470380783081,0.7330191731452942,1578,223,179,1801,Digital_Music,123,Digital_Music_s123_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,87.58169934640523,765.0
0.8806218767351471,0.8794167134043747,0.9429078801331855,0.037878882640653685,0.09344983197725165,0.9266113592852585,0.5726495726495726,0.5372340425531915,0.06953336570751742,0.1892254263976415,0.11969206069012409,0.028070175438596492,855,0.8616906287214421,0.7029711405208166,1567,234,188,1801,Digital_Music,456,Digital_Music_s456_70-15-15,text_only,sbert_text,main,False,False,,
0.583564686285397,0.5733788395904437,0.6295683808114441,0.05923465730778579,0.23950469493865967,0.599234205488194,0.47863247863247865,0.48936170212765956,0.0436787266324642,0.16391147322889066,0.12023274659642647,0.15,60,0.6597094535827637,0.6191027164459229,1567,234,188,1801,Digital_Music,456,Digital_Music_s456_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.8795113825652415,0.8777464788732394,0.9424232334443211,0.021854022078253287,0.09079503268003464,0.9240587109125717,0.5811965811965812,0.5531914893617021,0.017749335103321762,0.26683423247856974,0.24908489737524797,0.04631927212572374,1209,0.914347231388092,0.766420841217041,1567,234,188,1801,Digital_Music,456,Digital_Music_s456_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,92.80868385345997,737.0
0.9061632426429761,0.9061632426429761,0.971194968553459,0.023076886912060054,0.06608673185110092,0.9380982769623485,0.6923076923076923,0.6702127659574468,0.028301452774490313,0.157516664514939,0.1292152117404487,0.023672883787661407,1394,0.943545937538147,0.7549126744270325,1567,234,188,1801,Digital_Music,456,Digital_Music_s456_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,89.280868385346,737.0
0.8545252637423654,0.856359649122807,0.9324158342582316,0.03624338657077585,0.10390287637710571,0.8978940650925336,0.5641025641025641,0.5372340425531915,0.056746048475993086,0.20576739273010156,0.14902134425410846,0.025806451612903226,775,0.8575298190116882,0.7030778527259827,1567,234,188,1801,Digital_Music,456,Digital_Music_s456_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,91.04477611940298,737.0
0.9139367018323153,0.9130678631519911,0.9679017141447774,0.030167732325253556,0.06723563541267792,0.9489230769230769,0.5909090909090909,0.5774647887323944,0.05277234214715494,0.28880252363851067,0.23603018149135574,0.022847100175746926,1138,0.9010013784636263,0.7196564834341335,1625,176,142,1801,Gift_Cards,42,Gift_Cards_s42_70-15-15,text_only,sbert_text,main,False,False,,
0.7840088839533592,0.7873154729360307,0.8648063879639906,0.03837213269344374,0.1489078402519226,0.7993846153846154,0.6420454545454546,0.6408450704225352,0.030338504970073704,0.2421345641751858,0.2117960592051121,0.07472178060413355,629,0.8322660326957703,0.7085571885108948,1625,176,142,1801,Gift_Cards,42,Gift_Cards_s42_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.9250416435313714,0.925207756232687,0.97572203724257,0.011665280726322015,0.05754238739609718,0.9563076923076923,0.6363636363636364,0.6338028169014085,0.030470088046330668,0.28984115433625196,0.2593710662899213,0.03243616287094548,1449,0.9441426992416382,0.7769715189933777,1625,176,142,1801,Gift_Cards,42,Gift_Cards_s42_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,88.42364532019704,406.0
0.9228206551915602,0.9239189928845101,0.9753298803798248,0.020537709752133922,0.05872326344251633,0.952,0.6534090909090909,0.647887323943662,0.035105057577674216,0.25924555169926444,0.22414049412159023,0.03314917127071823,1448,0.9444387555122375,0.7775695323944092,1625,176,142,1801,Gift_Cards,42,Gift_Cards_s42_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,84.97536945812809,406.0
0.9133814547473625,0.9141914191419142,0.9640485879886546,0.016148337352811987,0.06690716743469238,0.9396923076923077,0.6704545454545454,0.6830985915492958,0.03351418879398935,0.22116138822060416,0.1876471994266148,0.03519510328997705,1307,0.9261186122894287,0.7800562381744385,1625,176,142,1801,Gift_Cards,42,Gift_Cards_s42_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,83.49753694581281,406.0
0.9128262076624097,0.9112492933860938,0.9647194475274388,0.02903160045684297,0.06852918970379075,0.9555555555555556,0.5303867403314917,0.49324324324324326,0.05824182386715038,0.34890839477594093,0.29066657090879056,0.022530329289428077,1154,0.8998431876118206,0.7157445040980418,1620,181,148,1801,Gift_Cards,123,Gift_Cards_s123_70-15-15,text_only,sbert_text,main,False,False,,
0.7840088839533592,0.7859108420473307,0.8566931804168207,0.025570776406623873,0.15263696014881134,0.8018518518518518,0.6243093922651933,0.6216216216216216,0.026284874285812724,0.2713503833469106,0.24506550906109786,0.09197324414715718,598,0.8290315270423889,0.715145468711853,1620,181,148,1801,Gift_Cards,123,Gift_Cards_s123_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.926152137701277,0.9258226436140546,0.9693957331360217,0.015945547303264515,0.05798830837011337,0.9574074074074074,0.6464088397790055,0.6216216216216216,0.02185823593380644,0.30929297103819264,0.2874347351043862,0.03346720214190094,1494,0.9495763182640076,0.7880160808563232,1620,181,148,1801,Gift_Cards,123,Gift_Cards_s123_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,87.0,400.0
0.928928373126041,0.9284916201117318,0.9679602910346529,0.03830534047439387,0.05899576097726822,0.9611111111111111,0.6408839779005525,0.6418918918918919,0.014639193259961457,0.31502392408515206,0.3003847308251906,0.042633228840125395,1595,0.9692180156707764,0.8480048775672913,1620,181,148,1801,Gift_Cards,123,Gift_Cards_s123_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,83.0,400.0
0.9156024430871738,0.9155555555555556,0.958229128129239,0.04038524716784313,0.07020855695009232,0.9419753086419753,0.6795580110497238,0.668918918918919,0.017190368241848945,0.2745670628893441,0.2573766946474952,0.052666227781435156,1519,0.9583479166030884,0.8403204679489136,1620,181,148,1801,Gift_Cards,123,Gift_Cards_s123_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,81.75,400.0
0.9167129372570794,0.9162946428571429,0.9664298927118018,0.030875363470265597,0.06616524873932537,0.9532019704433498,0.5819209039548022,0.5694444444444444,0.05497393193918706,0.2739940206364367,0.21902008869724962,0.025777777777777778,1125,0.9015413903083873,0.725569633211515,1624,177,144,1801,Gift_Cards,456,Gift_Cards_s456_70-15-15,text_only,sbert_text,main,False,False,,
0.7917823431426985,0.7969680563075258,0.8629362436798619,0.03172627310664174,0.14888447523117065,0.8109605911330049,0.615819209039548,0.6180555555555556,0.040737404446736944,0.2747033740167564,0.23396596957001942,0.096,625,0.8342511057853699,0.7244672179222107,1624,177,144,1801,Gift_Cards,456,Gift_Cards_s456_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.9200444197667962,0.9203539823008849,0.9685226291774572,0.01614436207298831,0.06212152913212776,0.9488916256157636,0.655367231638418,0.6458333333333334,0.029877225261667906,0.2730172514747092,0.24314002621304126,0.035515320334261836,1436,0.9412747025489807,0.790486216545105,1624,177,144,1801,Gift_Cards,456,Gift_Cards_s456_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,88.77284595300262,383.0
0.923375902276513,0.9241758241758242,0.9691441608089777,0.026024221087382424,0.05976459011435509,0.9532019704433498,0.6497175141242938,0.625,0.02254895163181563,0.28528523112589355,0.2627362794940779,0.036721311475409836,1525,0.9560564756393433,0.8063156604766846,1624,177,144,1801,Gift_Cards,456,Gift_Cards_s456_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,87.20626631853786,383.0
0.9039422543031649,0.9048927982407916,0.9579541250462448,0.022350363321664388,0.0728013664484024,0.9261083743842364,0.7005649717514124,0.6875,0.04295822785102896,0.22623525145279486,0.1832770236017659,0.03188662533215235,1129,0.904961109161377,0.744196891784668,1624,177,144,1801,Gift_Cards,456,Gift_Cards_s456_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,85.90078328981723,383.0
0.852859522487507,0.8508722566122678,0.9296090763349365,0.03187214489861214,0.10504806403552823,0.8978638184245661,0.6303630363036303,0.5925925925925926,0.07306999605617516,0.2580160919768977,0.18494609592072253,0.028678304239401497,802,0.8576589951869353,0.6908292742475499,1498,303,243,1801,Appliances,42,Appliances_s42_70-15-15,text_only,sbert_text,main,False,False,,
0.6496390893947807,0.6371477860839563,0.6979498088543593,0.04134879487958106,0.22218361496925354,0.6829105473965287,0.48514851485148514,0.49382716049382713,0.05989367527531608,0.330593836214086,0.2707001609387699,0.13953488372093023,129,0.7049963474273682,0.6557921767234802,1498,303,243,1801,Appliances,42,Appliances_s42_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.8706274292059967,0.8650839606253619,0.9383142187692686,0.05905543266485823,0.10039472579956055,0.9158878504672897,0.6468646864686468,0.6213991769547325,0.027389521761554902,0.2858748225734965,0.2584853008119416,0.07065609228550829,1387,0.9404280781745911,0.8100501298904419,1498,303,243,1801,Appliances,42,Appliances_s42_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,84.6749226006192,646.0
